date,pce_price_index,dataset_id,display_name,source_file,source_series,expected_frequency,project_role
1985-10-01,5483.866,pce_price_index,PCE Price Index / PCECC96,PCE_Price_Index.csv,PCECC96,quarterly_in_current_file,supporting_inflation_comparison
1986-01-01,5531.807,pce_price_index,PCE Price Index / PCECC96,PCE_Price_Index.csv,PCECC96,quarterly_in_current_file,supporting_inflation_comparison
1986-04-01,5592.08,pce_price_index,PCE Price Index / PCECC96,PCE_Price_Index.csv,PCECC96,quarterly_in_current_file,supporting_inflation_comparison
1986-07-01,5690.971,pce_price_index,PCE Price Index / PCECC96,PCE_Price_Index.csv,PCECC96,quarterly_in_current_file,supporting_inflation_comparison
1986-10-01,5725.812,pce_price_index,PCE Price Index / PCECC96,PCE_Price_Index.csv,PCECC96,quarterly_in_current_file,supporting_inflation_comparison
1987-01-01,5731.226,pce_price_index,PCE Price Index / PCECC96,PCE_Price_Index.csv,PCECC96,quarterly_in_current_file,supporting_inflation_comparison
1987-04-01,5809.376,pce_price_index,PCE Price Index / PCECC96,PCE_Price_Index.csv,PCECC96,quarterly_in_current_file,supporting_inflation_comparison
1987-07-01,5875.641,pce_price_index,PCE Price Index / PCECC96,PCE_Price_Index.csv,PCECC96,quarterly_in_current_file,supporting_inflation_comparison
1987-10-01,5888.065,pce_price_index,PCE Price Index / PCECC96,PCE_Price_Index.csv,PCECC96,quarterly_in_current_file,supporting_inflation_comparison
1988-01-01,5992.101,pce_price_index,PCE Price Index / PCECC96,PCE_Price_Index.csv,PCECC96,quarterly_in_current_file,supporting_inflation_comparison
1988-04-01,6036.355,pce_price_index,PCE Price Index / PCECC96,PCE_Price_Index.csv,PCECC96,quarterly_in_current_file,supporting_inflation_comparison
1988-07-01,6090.001,pce_price_index,PCE Price Index / PCECC96,PCE_Price_Index.csv,PCECC96,quarterly_in_current_file,supporting_inflation_comparison
1988-10-01,6159.246,pce_price_index,PCE Price Index / PCECC96,PCE_Price_Index.csv,PCECC96,quarterly_in_current_file,supporting_inflation_comparison
1989-01-01,6187.816,pce_price_index,PCE Price Index / PCECC96,PCE_Price_Index.csv,PCECC96,quarterly_in_current_file,supporting_inflation_comparison
1989-04-01,6216.695,pce_price_index,PCE Price Index / PCECC96,PCE_Price_Index.csv,PCECC96,quarterly_in_current_file,supporting_inflation_comparison
1989-07-01,6276.877,pce_price_index,PCE Price Index / PCECC96,PCE_Price_Index.csv,PCECC96,quarterly_in_current_file,supporting_inflation_comparison
1989-10-01,6304.157,pce_price_index,PCE Price Index / PCECC96,PCE_Price_Index.csv,PCECC96,quarterly_in_current_file,supporting_inflation_comparison
1990-01-01,6357.213,pce_price_index,PCE Price Index / PCECC96,PCE_Price_Index.csv,PCECC96,quarterly_in_current_file,supporting_inflation_comparison
1990-04-01,6376.579,pce_price_index,PCE Price Index / PCECC96,PCE_Price_Index.csv,PCECC96,quarterly_in_current_file,supporting_inflation_comparison
1990-07-01,6401.841,pce_price_index,PCE Price Index / PCECC96,PCE_Price_Index.csv,PCECC96,quarterly_in_current_file,supporting_inflation_comparison
1990-10-01,6353.139,pce_price_index,PCE Price Index / PCECC96,PCE_Price_Index.csv,PCECC96,quarterly_in_current_file,supporting_inflation_comparison
1991-01-01,6329.249,pce_price_index,PCE Price Index / PCECC96,PCE_Price_Index.csv,PCECC96,quarterly_in_current_file,supporting_inflation_comparison
1991-04-01,6381.703,pce_price_index,PCE Price Index / PCECC96,PCE_Price_Index.csv,PCECC96,quarterly_in_current_file,supporting_inflation_comparison
1991-07-01,6413.521,pce_price_index,PCE Price Index / PCECC96,PCE_Price_Index.csv,PCECC96,quarterly_in_current_file,supporting_inflation_comparison
1991-10-01,6410.312,pce_price_index,PCE Price Index / PCECC96,PCE_Price_Index.csv,PCECC96,quarterly_in_current_file,supporting_inflation_comparison
1992-01-01,6530.335,pce_price_index,PCE Price Index / PCECC96,PCE_Price_Index.csv,PCECC96,quarterly_in_current_file,supporting_inflation_comparison
1992-04-01,6574.665,pce_price_index,PCE Price Index / PCECC96,PCE_Price_Index.csv,PCECC96,quarterly_in_current_file,supporting_inflation_comparison
1992-07-01,6645.14,pce_price_index,PCE Price Index / PCECC96,PCE_Price_Index.csv,PCECC96,quarterly_in_current_file,supporting_inflation_comparison
